character,line
Fitz,You have to hear me out.
May,We're chasing our own damn tail. Coulson.
Coulson,Clear the area. This place is rigged to blow. We got to get out of here.
May,There's no time.
Coulson,"Then, get in."
May,When did you...
Coulson,"I thought it would be cool if the Director of S.H.I.E.L.D. had a shield. Fitz agreed, so..."
May,Handy.
Coulson,Okay. The leg hurts a little.
May,Maybe you should get a cybernetic one.
Coulson,Too soon.
May,You gonna get that?
Talbot,Coulson!
Coulson,Talbot? This isn't a good time.
Fitz,"You have to listen to me. Yes, Inhumans are real. But that's barely scratching the surface, 'cause I've stood on alien soil, and I've jumped through a portal to get there. So if it's discovery that you want and the science behind it..."
Radcliffe,It's both. It's all of it.
Fitz,"Okay, well, I can give you that. But first I need your help. Okay? 'Cause... you're the only one that can save my friend."
Simmons,Stop! I'm... I'm not going anywhere without Fitz!
Hive,You once said the same thing about me.
James,Whoo!
Bartender,Hey. (in Romanian) What are you doing? You have to pay.
James,"I just wanted a little sip. I didn't know you were an officer of the law. You think you're some kind of designer humans, huh? But you're just playing dress-up. You'll never be able to do it. Well... What? He started it."
Mack,Stop! You're that Inhuman. Where's Daisy?!
James,That bird has so many male suitors. And what are your muscles made out of?
Radcliffe,Anon.
Daisy,Take him.
Fitz,No. Wait...
Daisy,We need to talk.
Simmons,"Stay the hell away from me! If you try to hurt me, I swear..."
Hive,"Yeah, I'm doom. You're hope. Remember?"
Simmons,"Will? No, it's not... it's not possible."
Hive,Never been able to resist doing something when the odds are impossible.
James,"Now, I want your honest opinion on this. What do you think of the name “Inferno?” I like it, but I don't love it. Firestarter? Well, feels a little '90s. And Burning Man I mean, that would've been perfect if it wasn't for some bloody desert hippy fest."
Mack,How about Blowhard?
Daisy,I don't have much time.
Fitz,This isn't you. We can... What are you...
Daisy,Stop trying to save me.
Fitz,Daisy...
Daisy,"I know what I'm saying. I know what I feel. I finally have a family, Fitz. You don't need to pity me anymore."
Hive,"It happened so quickly. The storm, the portal opening. I guess you were right about Fitz, huh?"
Simmons,Stop it.
Hive,"Jemma, listen. I'm glad you made it back to him. All I want is for you to be happy. Safe. That's why I'm glad we're here now. I never got a chance to say goodbye."
Daisy,"I don't want anything bad to happen to you, I swear, but you and Simmons... well, I've seen the future, and someone in S.H.I.E.L.D. is gonna die. And if you love her, you will leave us alone."
Hive,I'm the only thing protecting you.
Simmons,"No, that's not... He said you'd do anything to fool me."
Hive,"Jemma, please. I wouldn't trick you. I don't want you to end up dead like me. We don't want that to happen to you. It's in your best interest..."
Daisy,"... to stay away. We don't want to hurt you, any of you. But we will. This is your last warning. Next time, I snap your neck."
Hive,It's time to let me go.
Simmons,Just because you stole Will's memories doesn't give you the right to be him. Will is dead.
May,H.Q. is fortified. Nothing's getting in here.
Coulson,It's a thing. This is why Talbot's been so bent out of shape.
May,Malick's intel?
Coulson,"He gave us everything. You mess with a man's family, all bets are off. I don't think aliens get that."
May,What are you saying?
Coulson,We're about to take down HYDRA's infrastructure. Want to watch?
Talbot,"All units in position, Director. Two mikes to launch."
Coulson,Roger that. H.Q. has visual.
Talbot,All stations report.
Woman,"Red 6, prepping to breach."
Talbot,All operations a go. Commence DECAP.
Simmons,Oh. Thank God. Is Fitz with you?
Simmons,But this is the rendezvous point.
Mack,"Wait. H-Hold on, hold on. I just got back. He can't be too far behind. Plus, if you go out there looking for him and he comes back here, then this will go on all night."
Mack,You okay? You see Daisy?
Simmons,"Hive, or whatever it is. I shot him. Doubt it did anything. Always said I'd shoot Ward."
Mack,You think we'll get her back?
Simmons,We have to.
Mack,I guess sometimes it's easier to think the world wants you to suffer than to believe it's got your back.
Simmons,"You should tell that to Fitz. He thinks we're cursed, which I know is ridiculous, but... I don't know."
Mack,"So, how long have you two...?"
Simmons,"Oh, no. No, we've... It's not..."
Mack,You know how many times Bobbi and Hunter pulled the “my comms are broken” trick? Come on.
Simmons,"Right. Well, I... I don't know. I... I suppose it's very new."
Mack,"No, it isn't."
Talbot,"All stations, targets secure. The head has been cut. I repeat the head has been cut. HYDRA has been eliminated."
May,Just like that.
Coulson,Just like that. This should've been a great day.
