character,line
Mack,Fall back! Fall back!! Go!
Daisy,How did they get in here? Hurry!
Elena,There's too many of them.
Deke,"Okay, I made it. Now what?"
Fitz,Now you wait for extract.
Deke,"Isn't there a way that you guys can fly me out of here remotely? I mean, if not, I'm sure Elon could do it. I could call him. He kind of owes me a favor."
Simmons,Just stay put. Someone will be there shortly.
Fitz,Are you seeing this?
Izel,"You seem much more like yourself. And just in time. They're on the other side, waiting for a sign."
May,Why don't I send you through and you can tell them yourself?
Sarge,Stand back. She's mine.
Izel,I've always been yours.
Sarge,Not like this.
Izel,There you are. No. How do you still have that? It doesn't belong in this world.
Sarge,Neither do you. I've watched you destroy planet after planet. All you are is death. Even that song cuts through me like death. This pain I'm done with it.
Izel,"You can't do it, can you?"
May,Sarge?
Mack,"Great tactical decision, luring the zombies back here."
Daisy,That obviously was not the plan. I had to clear a path.
Mack,"What, for a man we can't trust? We don't know what tricks he has up his sleeve."
Daisy,I know for a fact that he's the only one that can kill Izel.
Mack,"Oh, let me guess, he tell you that?"
Daisy,"Look, Sarge started to remember who he really is. And you would've seen it for yourself if you didn't volunteer to be kidnapped."
Elena,Do we really have to do this right now?
Mack,You really think this man is Coulson?
Daisy,"Maybe not all of him, but he remembered my name. He called me Skye. How would he have known that?"
Mack,"Because that's what they do! I went to enough Sunday School to learn that when the devil shows up, he'll be wearing the face of someone you trust! He'll make you question everything you see and everything you know!"
Daisy,He is not the devil.
Mack,We don't know what he is.
Izel,Do you remember now? They're waiting for the sign.
May,"She's playing you, Sarge."
Izel,"You hear me, don't you?"
May,Don't listen.
Izel,"Like you have new senses, new understanding."
May,Don't let that thing inside you take control. There is good in you. Look at me!
Izel,Your friend doesn't know when to quit. Tell me. What do you feel?
Sarge,Anger. And fear. Fear of this pain that's been a knife in my heart for so long.
May,"That's love. That pain is love. I know because I was afraid of it, too. But you let me feel it. You gave that gift to me. You pulled me out of that cubicle, you gave me purpose, a crew Remember me. Remember us. Daisy and Mack and Yo-Yo, Fitz and Simmons. You love us."
Sarge,You're right. It's love. The pain is love.
May,Yes.
Sarge,And now I know how to end it. To cut it out of me. Slice it away and be done with it. How's that for a sign?
Enoch,"Greetings, Isaiah. Apologies for the unfortunate surroundings."
Isaiah,Unfortunate indeed.
Enoch,How are our efforts fairing? Were you able to reach out to our fellow anthropologists?
Isaiah,I have.
Enoch,"My plan is ambitious, to be sure, but I believe together we may endeavor to rebuild our home planet."
Isaiah,"Enoch, there is a problem. The Chronicoms on your list are no longer anthropologists."
Enoch,That is not possible.
Isaiah,They have all been reassigned.
