character,line
Simmons,Aah!
Morse,Coulson!
May,I'm not going to give up the lives of everyone on this plane for Raina. She's not worth it.
Skye,"HYDRA already has the Obelisk. If they have Raina, too..."
May,We still have the edge. Coulson's already on site. HYDRA's not.
Triplett,How the hell did they find us? We were cloaked.
Ward,"Raina's tracker. Old frequency S.H.I.E.L.D. used during the cold war. What can I say? I'm a history buff. Lower your weapons. Anyone shoots, the plane goes down. We all die."
May,Maybe it's worth it.
Hunter,Let's not get carried away just yet.
Skye,"First, you gave us Bakshi. Now you're back with HYDRA? Pick a side, Ward."
Ward,"Oh, I have. Don't worry. Let's go."
Raina,With pleasure.
Ward,"You, too."
Skye,What?
Ward,"I made you a promise, Skye. I'm here to keep it. You're coming with us."
May,The hell she is.
Morse,"Snap out of it, Mack! I don't want to hurt you."
Coulson,"Fitz, ICER!"
Simmons,He's not going down! Why isn't he going down?
May,She's not going anywhere.
Skye,May.
Ward,"She comes, or the deal's off."
May,Shut up.
Skye,"May, if I don't go with him, he's gonna blow this plane to pieces."
Triplett,They're HYDRA. They'll do it anyway.
May,"You can't trust him, Skye."
Ward,"Yes, you can. Skye, look at me."
May,Don't talk to her.
Ward,"Skye, I give you my word. Come with me, we won't fire a single shot. Everyone gets out alive."
Billy Koenig,Good one. Is that what you told my brother before you killed him?
Ward,How many of you are there?
May,Skye. You can't.
Skye,"There's no other way. You know that. Whatever happens, I can handle myself."
Raina,"Oh, Skye, don't forget your tablet. You know, the one with the map of the city on it."
Morse,Mack. It's me.
Simmons,Coulson! Ah!
Fitz,"Please, Mack, wake up. Don't make me do this."
Coulson,"I got you. Shoot him, Fitz!"
Fitz,This isn't an icer. These are real bullets.
Coulson,"Damn it, Fitz, shoot!"
Mack,Aah!
Coulson,Give me your hand!
Simmons,Aah!
Coulson,Seal the tunnel.
Morse,What?! What about Mack?!
Coulson,That wasn't Mack.
Whitehall,Update?
Whitehall,Go on.
Whitehall,Really? How curious. I'll have to ask about that when we join him. What's more important is they shot the S.H.I.E.L.D. plane down once and for all.
Whitehall,That was not his decision to make. What are you waiting for? Fix it.
