character,line
Officer,What if S.H.I.E.L.D. is there?
Captain Dole,"The target is Wilfred Malick. If we succeed, there will not be any S.H.I.E.L.D. in the future, and those who have followed us here... will be out of time."
Mack,Just let me inspect the bottles.
Freddy,And get me killed? I deliver opened bottles. What's that say about me? That I'm a snoop?
Mack,You're not curious?
Freddy,Curious'll get you killed faster than trust.
Deke,"Let's just get him there and be done with it. It's ripples, not waves, right?"
Mack,"No one will ever know. Step aside, Freddy. Deke, give me a hand."
Freddy,Like I said. I can't let you do that.
Mack,"Put the gun down, Freddy."
Freddy,"You need to listen to your friend here. Just let me do my job, and we can all go home."
Enoch,"I am sorry, Agent May. I cannot let you leave this ship."
May,You don't have the guts to pull that trigger.
Enoch,"No, I may not have an intestinal digestive system, but I am very capable of applying pressure to..."
Enoch,I do not wish to harm you.
Enoch,"Since we are at war, I took the opportunity to upgrade to the Hunter-Level Combat Skill Package."
May,A machine is still just a machine.
Enoch,No need to make this personal.
Enoch,I cannot let you leave.
Coulson,May! Stand down.
May,You're not Sarge.
Coulson,No. I'm not.
May,You're not Coulson either.
Coulson,"Well, yes and no. Aren't you at all surprised? I mean... I was dead."
May,You still are.
Daisy,She wasn't even fazed when she saw you. Don't you think that's a little strange?
Simmons,"It's very strange. She let me sedate her without any resistance. She was completely calm and relaxed, as if nothing had happened."
Enoch,Agent May is clearly malfunctioning.
Elena,Any idea why she attacked you?
Enoch,She wanted to be on the mission and didn't appreciate my advice.
Elena,Were you able to contact Mack?
Enoch,"Negative. But I did make considerable advances. Once we are in the air and closer to our destination, we should be able to make contact."
Coulson,I trust this will be our little secret. Not that many people have been inside our joint.
Koenig,"Oh, well... I feel so special. And excuse me if I'm not impressed."
Coulson,"Welcome aboard, Mr. Koenig."
Koenig,"This is a... This is a... rocketship. This is... This is a re... a real live... This is a real live rocketship. And that... th... Is... Is that... Is he... he's, uh... This is one of those, uh, uh, electric men... Oh, oh, oh! Oh, a robot! Is... is... is that robot?"
Enoch,"I am not a robot. I am a Chronicom. If you will excuse me, I must go fix my face."
