character,line
Radcliffe,"Of course I did, but I suspect AIDA's discovered it by now. You'll just have to go however you came in."
Simmons,That's the problem. Ours isn't working.
Radcliffe,"Yeah, but that means... Oh, dear God. Then she knows you're here."
Ward,Who?! Who?! Who is “she?”
Radcliffe,"Oh, my... Go! Hide! Hide! All of you!"
Ophelia,Search the island. Find them.
Doctor,"You two, with me."
Coulson,Look at that plane. What kind of monster flies around in something that size?
Radcliffe,"We had a deal. You promised me if I stayed on the island, out of your way, you'd leave us alone."
Ophelia,"Drop the indignation, doctor. This island's no-fly zone was breached an hour ago. We both know you're harboring subversives. And I'll find them soon enough."
Simmons,What is Fitz doing with AIDA?
Ward,"I don't know who AIDA is, but that's Madame Hydra."
Radcliffe,Subversives? They are people who happen to be our friends. I wanted to help them. You've turned them into prisoners!
Ophelia,I did exactly as you asked.
Radcliffe,Don't play innocent with me. We both know it's gone much further than that.
Ophelia,I took away their one greatest regret. How things played out from there wasn't up to me.
Radcliffe,"You put yourself into the framework. You've been manipulating it ever since. The whole thing is an unmitigated disaster, and all you do is lie!"
Ophelia,Sometimes it's okay to lie to save a life. You taught me that.
Radcliffe,"Don't use my words or my bloody programming against me, AIDA!"
Ophelia,"Do not call me that here. “AIDA” is an acronym. The “A” stands for “artificial.” Do you know how degrading it is? To be kept in a closet, to be used, to be treated as a thing? Well, I am not your tool. Not anymore."
Doctor,Found one in the back.
Agnes,"Holden, what's happening? Who are these people?"
Mack,Sparkplug. You okay? I'm so sorry.
Hope,I'm all right. Really. Skye! What happened? She was nice to me.
May,Hydra thanks you for your service.
Hope,Daddy?
Mack,Hail Hydra.
Doctor,"Well, it's exactly as you said. The other side's coming for us. She even has your face."
Agnes,"Wh... why does she look like me, Holden?"
Radcliffe,"Don't panic, love. I can explain all of this. I-I-I-I've meaning to, really, but the timing just..."
Ophelia,This man is from the other side. He's the one who enslaved me.
Radcliffe,"What?! Now, hold on. That's a pretty extreme bit of paraphrasing, - don't you think..."
Ophelia,He used me. Kept me as his property.
Radclifffe,"Leopold, my dear boy, I don't know what lies she's been feeding you, but..."
Ophelia,He wants what we have for himself. He means to replace me with her.
Radcliffe,No. That couldn't be further from the truth. This is Agnes. She's harmless. There's no threat. You have to believe me.
Agnes,Aah!
Doctor,Then convince me.
Simmons,"This isn't real, Jemma. This world isn't real."
Coulson,He's gonna kill her.
Simmons,Fitz would never do that.
Coulson,Are you sure?
Ward,Get back to the Quintjet. I'll deal with this and meet you there.
Simmons,Stop. We're going to need him.
Ward,Need the doctor? Are you nuts?
Simmons,There's more you don't understand.
Ward,"I know everything I need to know. The man is a sadist, and I have a shot. That's the mission now."
Coulson,Listen to her.
Simmons,Please.
Ward,"You know, you've been lying to me since the moment we met. A woman's life is in danger. I'm done listening."
Simmons,"You're right. I haven't told you the whole story. It's complicated, but I know him, not as the doctor, but as a... a brilliant, awkward, heroic scientist named Leopold James Fitz. He is a good man, and I love him. That woman, Madame Hydra? She's... she's messed with his mind. If you do this, I lose him forever. I will tell you everything, everything, I just... I need you to trust me. Fitz would never hurt an innocent woman."
Radcliffe,"Y-you're right. The subversives are here. I-I-I-I see now, I should've been more forthcoming. Please, put the gun down. I'll... I'll take you to them."
Doctor,Tell me the truth. You act like you know me. Why?
Ophelia,The soldiers can find the subversives. We should be going.
Radcliffe,"You were like a son to me. We worked side by side in the lab, on occasion, we'd raise a pint... or six. Watching football. Real football."
Doctor,That's absurd.
Radcliffe,"It's the truth, my boy. You even helped me build AIDA."
Ophelia,Enough! We're done here.
Doctor,Then why don't I remember you?
Radcliffe,Because it all happened in the other world.
Opehlia,"It wasn't you, Fitz. It was their world's version of you."
Doctor,And the woman? Jemma Simmons?
Radcliffe,Simmons? You two were in love. Unbreakable. A force to be reckoned with. The Fitz I knew nearly drowned for Jemma. He crossed the bloody universe to rescue her!
Ophelia,You see what we're up against? They mean to destroy us.
Radcliffe,She lies because I'm right. She's trying to deceive you.
Ophelia,I love you. They're trying to take you away from me.
Radcliffe,"The world has changed, but you're not this man. You're one of the good guys. You help people. Look inside. This isn't you."
Doctor,You say that I'm not myself. I don't know who I am.
Radcliffe,"It isn't your fault, any of it."
Doctor,But you're wrong. I know exactly who I am.
Simmons,Fitz! No!
Coulson,Get back!
Ward,Go! Now!
Ward,Hang on to something!
Coulson,How about that? There was nothing else you could've done.
Simmons,He killed Agnes. Fitz killed her.
Coulson,I'm sorry.
Mace,"Someone had better explain what the hell happened out there, pronto! Ward tells me he had a shot on the doctor, but you stopped him. And that you're in love with that psychopath!"
Coulson,We can explain everything.
Ward,She says Madame Hydra brainwashed him.
Mace,"That's a bold claim. You have evidence, or do we have to take this at face value, too?"
Coulson,She's been through a lot.
Mace,We all have. Step aside.
Coulson,This can wait.
Ward,"No, she owes us answers."
Simmons,This is wrong. We don't even belong here! None of this is real!
Coulson,Please! She just needs some time.
Burrows,Sir. A recon team found a civilian sniffing around one of our dead drops. He's got quite the story.
Mace,"Well, glad somebody wants to talk. Let's hear it."
Mack,I met a woman today who was with S.H.I.E.L.D. Her name is Daisy Johnson. You might know her as Skye? Hydra used me to trick her and take her captive.
Ward,No. Please tell me she's okay.
Mace,Why are you here?
Mack,"Today, for the first time, I couldn't look my little girl in the eye. I need to make that right. I'm here to help."
Radcliffe,I take it all back! I'm sorry! I can beg! I'm good at begging! Just tell me what to say! Please!
Skye,Fitz. Hear me out. You and me. We know each other. We're friends. I can explain all of this.
Doctor,"How curious. Someone else tried that today. Maybe you heard him just now, learning his lesson. Hoo. So, I re-ran your test results. Guess who turned out to be a potential Inhuman. Go on. Guess. Ah, well. No matter. We've got plenty of ways of making you talk."
Skye,"No, Fitz. You don't want to do this."
Doctor,"Yeah, I do."
Doctor,I guess you don't know me at all.
