character,line
Lincoln,Do I matter that little to you?!
Daisy,"No, I care about you! I..."
Lincoln,"The Daisy I know wouldn't betray S.H.I.E.L.D., wouldn't throw away what we have! Y-You framed me."
Daisy,I'm sorry. But Coulson had to find his rat so S.H.I.E.L.D. could stand down. And you have trouble keeping your temper.
Lincoln,Really?
Daisy,But I'm not throwing you away.
Lincoln,You... You... You used that against me?!
Daisy,I'm here for you now! We care about you. We could have all of it together.
Lincoln,No. I don't want any part of this.
Daisy,You'll understand someday.
Lincoln,Daisy!
Giyera,"Preparations have been made to leave. We need somewhere safe. With what we did to his daughter, I worry Malick will turn on Hydra."
Hive,That won't be a problem. Gideon is dead. HYDRA's evolved.
Giyera,"In that case, there is the issue of his estate."
Hive,I'm aware of his wealth and not concerned. We find Skye next. I believe I know where she's headed.
Giyera,Of course. But there is a considerable portion available to move now.
Hive,How much?
Giyera,Roughly $960 million.
Hive,Hmm. Malick built something very impressive with his life. Let's spend it.
