character,line
Daisy,Not a scratch.
Robbie,"I've been stabbed, shot, run over... twice. Next day, I'm good as new."
Daisy,Lucky you.
Robbie,"“Lucky me.” Point is, I don't know how to help you. I can get you medicine and some supplies. Might as well take advantage of the darkness."
Daisy,"The man in all the pictures, is that your dad?"
Gabe,Uncle Eli. He raised us.
Robbie,"Yo, I got to head to Canelo's."
Gabe,This late? Why?
Robbie,"With all the power out, there's gonna be looting. Gabe doesn't know about the night job. And he never will. Understood?"
Gabe,"Plates in the cabinet, forks in the drawer, if you want some."
Briggs,Tell us the truth!
Magician,I am. I'm not one of them. I don't have powers.
Darryl,He's lying. We all saw him.
Magician,"It's sleight of hand, you moron, not a superpower."
Briggs,Let's see if you can make a bullet disappear. You want to do the honors?
Man,Where the hell is it? Who took it?
Darryl,It's him! I told you he made it disappear.
Magician,I didn't do anything. I swear.
Darryl,Now you see it.
Maria,"No. Elena, how did you..."
Elena,Maria.
Maria,Get away.
Elena,Maria...
Woman,It's her. She has the gun! She's the Inhuman.
Man,Aah!
Darryl,Stop or she's dead!
Elena,You see? You don't have to be scared.
Maria,Stay away from me.
Elena,"Maria, it's still me. I'm still the same."
Maria,"No, you're one of them."
Elena,"Yes, but I'm still Elena, your friend."
Mack,You okay?
Elena,At least I don't have to wear a stupid dress.
Coulson,Any idea who they are? Why they're here?
Elena,They were here for me. They knew I was in Miami in this hotel. How is that possible? I thought us registered people were protected.
Coulson,Search these guys. I think my worst nightmare may have just come true.
May,"No, let... Stay away from me!"
Simmons,"We're running out of time! We need to do something, anything! It's okay."
May,Aah!
Radcliffe,I think I know how to solve all our problems.
Simmons,How? What is it?
Radcliffe,We're gonna have to kill her.
Fitz,"One chimpanzee, two chimpanzee. One chimpanzee, two chimpanzee."
Coulson,How did you know there was an Inhuman here? Who do you work for?
Darryl,I'm just a concerned citizen.
Coulson,"Then we have something in common, because right now, I'm concerned about vigilantes who target Inhumans during a blackout."
Darryl,Whose side are you on?
Coulson,Not yours.
Mack,What the hell are you doing?!
Coulson,Concerned citizens don't walk around wearing battle gear.
Mack,This isn't your average weekend-warrior vest. This is advanced military tech.
Coulson,Just like the EMP. This isn't the Inhumans. It's a setup. They're being hunted.
Mack,And guess who's doing the hunting.
Gabe,"So, how do you know Robbie?"
Daisy,I don't. He gave me a ride.
Gabe,"He never gives anyone a ride, and you're definitely not from this hood."
Daisy,I don't know. Maybe he felt sorry for me. Damsel in distress.
Gabe,How'd you hurt your arm?
Daisy,Hit by a car. How'd you end up in a wheelchair?
Gabe,"Wrong place, wrong time, years ago. I made peace with it, though."
Daisy,And Robbie takes care of you?
Gabe,"Takes care of me? I take care of his ass. What, is that funny?"
Daisy,I just wonder what he would say to that. Doesn't seem like he needs it.
Gabe,"Without me, his wheels, they would come off. You know, he's always out at night, always alone. Thought it was gambling, maybe racing again, maybe drugs. I don't know. I do know bad things come from bad people."
Daisy,And you think I'm one of them.
Elena,The Watchdogs are behind this?
Coulson,Or someone's behind them. This was an orchestrated worldwide attack. Their turf has always been domestic.
Elena,Found something.
Coulson,Asset numbers and addresses. This is what I was afraid of.
Mack,This is from the Inhuman Registration List.
Coulson,"And every time an asset's on the move, it's automatically updated. That's how they knew she was here."
Elena,How'd they get it?
Coulson,"Pretty sure it didn't come out of S.H.I.E.L.D., but we're not the only agency that has it. Not to mention every nation that signed the Accords."
Mack,"Well, no matter how tight security is, things have a way of disappearing. Lists, weapons, meds."
Coulson,"And if they're hunting Inhumans here, they're hunting them in the other cities. With communications down, we have no way to warn them."
Fitz,"Yeah, well, might not be that much longer, ‘cause I think I can solve this."
Mack,By getting tanked?
Fitz,"What? No, I just need the corks. And I'm also gonna need some needles and some bowls of water. What, didn't any of you guys go to the Scouts? We're making compasses. Oh, come on. It's rudimentary science. Yeah, no big deal. Just rudimentary science. Maybe saving the day."
Radcliffe,"Think of her brain as a computer that's been compromised by... by bugs and glitches. If we shut it down and reboot it, then the parts of her brain that have been hyperactivated should reset back to default."
Simmons,This is crazy.
Radcliffe,"Without a doubt, but we're out of time and out of options."
Simmons,"Okay. Well, once her heart stops, we'll have approximately seven minutes before she has irreparable brain damage and can't be brought back at all."
Radcliffe,"During which time we monitor her brain activity, and once it reaches minimum threshold..."
Simmons,We'll shock her back to life and hope that your theory is correct.
Radcliffe,Exactly. Then we'll go and have lots of drinks. Right? You ready?
Simmons,"Hell, no, I'm not ready! We're about to kill May."
Radcliffe,We're about to save May.
Simmons,It's okay. I'm so sorry.
